Cycle,Command,Bank,Row
101072,REFRESH,0,0
101531,ACTIVATE,0,0
101594,PRECHARGE,0,0
101616,REFRESH,0,0
102066,ACTIVATE,0,0
102084,WRITE,0,0
102103,WRITE,0,0
102122,READ,0,0
102143,READ,0,0
102167,PRECHARGE,0,0
102201,ACTIVATE,0,0
102245,READ,0,0
102276,WRITE,0,0
102309,WRITE,0,0
102346,READ,0,0
102382,READ,0,0
102402,READ,0,0
102446,WRITE,0,0
102470,WRITE,0,0
102503,READ,0,0
102560,READ,0,0
102579,WRITE,0,0
102619,READ,0,0
102638,WRITE,0,0
102657,WRITE,0,0
102689,READ,0,0
102708,READ,0,0
102726,PRECHARGE,0,0
102752,ACTIVATE,0,0
102774,WRITE,0,0
102792,PRECHARGE,0,0
102817,REFRESH,0,0
103274,ACTIVATE,0,0
103333,WRITE,0,0
103359,PRECHARGE,0,0
103423,ACTIVATE,0,0
103454,WRITE,0,0
103464,WRITE,0,0
103495,WRITE,0,0
103509,WRITE,0,0
103521,WRITE,0,0
103547,PRECHARGE,0,0
103586,REFRESH,0,0
104006,ACTIVATE,0,0
104025,READ,0,0
104036,READ,0,0
104055,READ,0,0
104082,READ,0,0
104105,PRECHARGE,0,0
104122,ACTIVATE,0,0
104140,READ,0,0
104197,PRECHARGE,0,0
104263,ACTIVATE,0,0
104307,PRECHARGE,0,0
104330,ACTIVATE,0,0
104348,READ,0,0
104362,READ,0,0
104373,READ,0,0
104392,PRECHARGE,0,0
104410,ACTIVATE,0,0
104436,WRITE,0,0
104491,PRECHARGE,0,0
104548,REFRESH,0,0
104996,ACTIVATE,0,0
105025,WRITE,0,0
105047,READ,0,0
105060,READ,0,0
105082,PRECHARGE,0,0
105136,REFRESH,0,0
105570,ACTIVATE,0,0
105603,READ,0,0
105628,WRITE,0,0
105654,PRECHARGE,0,0
105671,ACTIVATE,0,0
105690,WRITE,0,0
105720,WRITE,0,0
105728,WRITE,0,0
105756,WRITE,0,0
105773,READ,0,0
105822,WRITE,0,0
105844,READ,0,0
105873,READ,0,0
105892,WRITE,0,0
105918,PRECHARGE,0,0
105941,ACTIVATE,0,0
105968,READ,0,0
105991,PRECHARGE,0,0
106008,ACTIVATE,0,0
106069,PRECHARGE,0,0
106096,ACTIVATE,0,0
106116,WRITE,0,0
106122,WRITE,0,0
106139,WRITE,0,0
106164,READ,0,0
106182,WRITE,0,0
106194,WRITE,0,0
106234,READ,0,0
106267,PRECHARGE,0,0
106291,REFRESH,0,0
106802,REFRESH,0,0
107263,ACTIVATE,0,0
107306,WRITE,0,0
107336,WRITE,0,0
107351,READ,0,0
107379,PRECHARGE,0,0
107461,ACTIVATE,0,0
107494,READ,0,0
107505,READ,0,0
107522,READ,0,0
107535,READ,0,0
107573,PRECHARGE,0,0
107593,ACTIVATE,0,0
107637,READ,0,0
107655,WRITE,0,0
107678,WRITE,0,0
107691,READ,0,0
107729,WRITE,0,0
107756,READ,0,0
107775,WRITE,0,0
107790,WRITE,0,0
107801,WRITE,0,0
107819,PRECHARGE,0,0
107840,REFRESH,0,0
108263,ACTIVATE,0,0
108289,WRITE,0,0
108298,WRITE,0,0
108305,WRITE,0,0
108344,READ,0,0
108376,READ,0,0
108417,PRECHARGE,0,0
108470,REFRESH,0,0
108909,ACTIVATE,0,0
108971,READ,0,0
109034,WRITE,0,0
109053,READ,0,0
109091,PRECHARGE,0,0
109111,ACTIVATE,0,0
109156,WRITE,0,0
109174,READ,0,0
109204,PRECHARGE,0,0
109245,REFRESH,0,0
109674,REFRESH,0,0
110105,ACTIVATE,0,0
110129,READ,0,0
110145,READ,0,0
110157,READ,0,0
110172,READ,0,0
110223,READ,0,0
110246,READ,0,0
110276,READ,0,0
110293,WRITE,0,0
110314,PRECHARGE,0,0
110333,REFRESH,0,0
110767,ACTIVATE,0,0
110790,WRITE,0,0
110805,READ,0,0
110812,READ,0,0
110834,PRECHARGE,0,0
110851,REFRESH,0,0
111299,ACTIVATE,0,0
111349,PRECHARGE,0,0
111373,ACTIVATE,0,0
111406,WRITE,0,0
111423,WRITE,0,0
111469,WRITE,0,0
111497,WRITE,0,0
111513,WRITE,0,0
111536,PRECHARGE,0,0
111558,ACTIVATE,0,0
111576,READ,0,0
111636,READ,0,0
111644,READ,0,0
111659,READ,0,0
111666,READ,0,0
111700,WRITE,0,0
111706,WRITE,0,0
111728,READ,0,0
111759,WRITE,0,0
111771,WRITE,0,0
111787,READ,0,0
111796,READ,0,0
111822,READ,0,0
111844,WRITE,0,0
111854,READ,0,0
111886,WRITE,0,0
111909,WRITE,0,0
111920,WRITE,0,0
111929,WRITE,0,0
111942,WRITE,0,0
111985,PRECHARGE,0,0
112008,ACTIVATE,0,0
112035,WRITE,0,0
112054,READ,0,0
112080,READ,0,0
112109,READ,0,0
112127,PRECHARGE,0,0
112153,ACTIVATE,0,0
112202,PRECHARGE,0,0
112239,ACTIVATE,0,0
112264,WRITE,0,0
112274,READ,0,0
112295,PRECHARGE,0,0
112335,REFRESH,0,0
112775,ACTIVATE,0,0
112794,WRITE,0,0
112815,PRECHARGE,0,0
112850,ACTIVATE,0,0
112902,PRECHARGE,0,0
112983,REFRESH,0,0
113426,ACTIVATE,0,0
113451,WRITE,0,0
113484,WRITE,0,0
113507,READ,0,0
113552,PRECHARGE,0,0
113570,REFRESH,0,0
114050,ACTIVATE,0,0
114072,READ,0,0
114095,READ,0,0
114120,PRECHARGE,0,0
114137,ACTIVATE,0,0
114156,READ,0,0
114186,PRECHARGE,0,0
114286,REFRESH,0,0
114707,ACTIVATE,0,0
114743,READ,0,0
114760,READ,0,0
114777,READ,0,0
114792,READ,0,0
114802,READ,0,0
114821,PRECHARGE,0,0
114842,REFRESH,0,0
115308,ACTIVATE,0,0
115333,READ,0,0
115353,READ,0,0
115362,READ,0,0
115380,READ,0,0
115403,WRITE,0,0
115422,WRITE,0,0
115463,WRITE,0,0
115502,WRITE,0,0
115520,PRECHARGE,0,0
115537,ACTIVATE,0,0
115577,READ,0,0
115597,READ,0,0
115627,PRECHARGE,0,0
115645,REFRESH,0,0
116071,REFRESH,0,0
116497,REFRESH,0,0
116920,REFRESH,0,0
117354,ACTIVATE,0,0
117395,WRITE,0,0
117435,READ,0,0
117463,PRECHARGE,0,0
117500,REFRESH,0,0
117940,REFRESH,0,0
118412,REFRESH,0,0
118858,REFRESH,0,0
119281,REFRESH,0,0
119718,REFRESH,0,0
120152,ACTIVATE,0,0
120175,WRITE,0,0
120197,PRECHARGE,0,0
120259,REFRESH,0,0
120710,ACTIVATE,0,0
120731,READ,0,0
120752,PRECHARGE,0,0
120819,ACTIVATE,0,0
120857,READ,0,0
120876,WRITE,0,0
120886,READ,0,0
120904,PRECHARGE,0,0
120941,ACTIVATE,0,0
120990,PRECHARGE,0,0
121014,REFRESH,0,0
121454,ACTIVATE,0,0
121479,WRITE,0,0
121496,WRITE,0,0
121521,PRECHARGE,0,0
121550,ACTIVATE,0,0
121598,PRECHARGE,0,0
121646,ACTIVATE,0,0
121664,WRITE,0,0
121683,READ,0,0
121716,PRECHARGE,0,0
121737,ACTIVATE,0,0
121787,READ,0,0
121801,READ,0,0
121838,READ,0,0
121857,PRECHARGE,0,0
121891,ACTIVATE,0,0
121933,READ,0,0
121967,WRITE,0,0
122010,READ,0,0
122024,READ,0,0
122046,WRITE,0,0
122060,WRITE,0,0
122078,READ,0,0
122114,READ,0,0
122132,WRITE,0,0
122141,READ,0,0
122155,READ,0,0
122179,PRECHARGE,0,0
122215,ACTIVATE,0,0
122274,READ,0,0
122293,PRECHARGE,0,0
122351,REFRESH,0,0
122772,REFRESH,0,0
123209,ACTIVATE,0,0
123249,PRECHARGE,0,0
123335,ACTIVATE,0,0
123399,READ,0,0
123429,READ,0,0
123442,READ,0,0
123483,PRECHARGE,0,0
123530,REFRESH,0,0
123963,ACTIVATE,0,0
124010,WRITE,0,0
124018,WRITE,0,0
124044,WRITE,0,0
124067,WRITE,0,0
124079,WRITE,0,0
124131,WRITE,0,0
124158,WRITE,0,0
124188,PRECHARGE,0,0
124213,REFRESH,0,0
124634,ACTIVATE,0,0
124673,PRECHARGE,0,0
124693,ACTIVATE,0,0
124746,WRITE,0,0
124774,WRITE,0,0
124791,READ,0,0
124831,PRECHARGE,0,0
124871,REFRESH,0,0
125291,REFRESH,0,0
125719,ACTIVATE,0,0
125784,PRECHARGE,0,0
125805,REFRESH,0,0
126230,REFRESH,0,0
126689,ACTIVATE,0,0
126719,READ,0,0
126742,PRECHARGE,0,0
126766,ACTIVATE,0,0
126814,WRITE,0,0
126832,PRECHARGE,0,0
126870,REFRESH,0,0
127310,REFRESH,0,0
127757,REFRESH,0,0
128201,ACTIVATE,0,0
128234,WRITE,0,0
128253,READ,0,0
128303,WRITE,0,0
128321,WRITE,0,0
128328,WRITE,0,0
128340,READ,0,0
128351,READ,0,0
128377,PRECHARGE,0,0
128401,ACTIVATE,0,0
128421,WRITE,0,0
128447,READ,0,0
128468,WRITE,0,0
128489,WRITE,0,0
128507,READ,0,0
128538,PRECHARGE,0,0
128558,REFRESH,0,0
128992,ACTIVATE,0,0
129055,WRITE,0,0
129081,PRECHARGE,0,0
129158,REFRESH,0,0
129608,ACTIVATE,0,0
129627,READ,0,0
129645,WRITE,0,0
129669,READ,0,0
129699,PRECHARGE,0,0
129737,REFRESH,0,0
130193,REFRESH,0,0
130624,REFRESH,0,0
131065,REFRESH,0,0
131486,ACTIVATE,0,0
131560,READ,0,0
131578,READ,0,0
131604,READ,0,0
131646,PRECHARGE,0,0
131666,ACTIVATE,0,0
131701,READ,0,0
131711,READ,0,0
131718,READ,0,0
131728,READ,0,0
131746,READ,0,0
131768,READ,0,0
131788,WRITE,0,0
131812,WRITE,0,0
131824,READ,0,0
131856,PRECHARGE,0,0
131881,ACTIVATE,0,0
131938,READ,0,0
131956,READ,0,0
131983,PRECHARGE,0,0
132053,ACTIVATE,0,0
132077,WRITE,0,0
132099,PRECHARGE,0,0
132136,ACTIVATE,0,0
132185,WRITE,0,0
132195,READ,0,0
132226,READ,0,0
132243,READ,0,0
132260,WRITE,0,0
132275,READ,0,0
132317,READ,0,0
132356,READ,0,0
132385,WRITE,0,0
132435,WRITE,0,0
132443,WRITE,0,0
132482,PRECHARGE,0,0
132508,ACTIVATE,0,0
132552,PRECHARGE,0,0
132575,ACTIVATE,0,0
132628,PRECHARGE,0,0
132659,ACTIVATE,0,0
132677,READ,0,0
132702,READ,0,0
132743,WRITE,0,0
132755,WRITE,0,0
132774,WRITE,0,0
132788,WRITE,0,0
132807,WRITE,0,0
132816,WRITE,0,0
132831,WRITE,0,0
132861,PRECHARGE,0,0
132895,REFRESH,0,0
133318,REFRESH,0,0
133761,ACTIVATE,0,0
133793,READ,0,0
133836,READ,0,0
133859,WRITE,0,0
133867,WRITE,0,0
133922,WRITE,0,0
133935,WRITE,0,0
133945,READ,0,0
133960,READ,0,0
133988,PRECHARGE,0,0
134083,REFRESH,0,0
134505,REFRESH,0,0
134934,REFRESH,0,0
135392,REFRESH,0,0
135839,ACTIVATE,0,0
135879,WRITE,0,0
135905,READ,0,0
135925,READ,0,0
135952,READ,0,0
135978,PRECHARGE,0,0
136021,REFRESH,0,0
136455,REFRESH,0,0
136879,ACTIVATE,0,0
136922,PRECHARGE,0,0
136963,ACTIVATE,0,0
136981,WRITE,0,0
137013,PRECHARGE,0,0
137031,ACTIVATE,0,0
137064,WRITE,0,0
137100,WRITE,0,0
137135,PRECHARGE,0,0
137204,REFRESH,0,0
137624,REFRESH,0,0
138079,ACTIVATE,0,0
138133,WRITE,0,0
138148,READ,0,0
138223,WRITE,0,0
138234,READ,0,0
138265,WRITE,0,0
138281,WRITE,0,0
138288,WRITE,0,0
138334,PRECHARGE,0,0
138381,ACTIVATE,0,0
138412,WRITE,0,0
138424,WRITE,0,0
138450,PRECHARGE,0,0
138473,ACTIVATE,0,0
138507,READ,0,0
138530,PRECHARGE,0,0
138553,REFRESH,0,0
139001,ACTIVATE,0,0
139018,READ,0,0
139037,READ,0,0
139060,READ,0,0
139071,READ,0,0
139097,WRITE,0,0
139111,READ,0,0
139129,READ,0,0
139137,READ,0,0
139155,WRITE,0,0
139234,READ,0,0
139290,PRECHARGE,0,0
139319,REFRESH,0,0
139750,REFRESH,0,0
140170,REFRESH,0,0
140592,ACTIVATE,0,0
140639,READ,0,0
140667,WRITE,0,0
140694,PRECHARGE,0,0
140729,REFRESH,0,0
141167,ACTIVATE,0,0
141187,READ,0,0
141216,PRECHARGE,0,0
141281,ACTIVATE,0,0
141350,PRECHARGE,0,0
141377,ACTIVATE,0,0
141404,WRITE,0,0
141459,WRITE,0,0
141487,PRECHARGE,0,0
141549,ACTIVATE,0,0
141584,READ,0,0
141625,PRECHARGE,0,0
141669,REFRESH,0,0
142140,REFRESH,0,0
142588,ACTIVATE,0,0
142665,WRITE,0,0
142693,PRECHARGE,0,0
142711,REFRESH,0,0
143177,ACTIVATE,0,0
143246,PRECHARGE,0,0
143265,ACTIVATE,0,0
143306,WRITE,0,0
143323,READ,0,0
143335,READ,0,0
143366,WRITE,0,0
143415,READ,0,0
143445,WRITE,0,0
143470,PRECHARGE,0,0
143494,ACTIVATE,0,0
143547,PRECHARGE,0,0
143635,REFRESH,0,0
144060,REFRESH,0,0
144486,ACTIVATE,0,0
144541,READ,0,0
144580,WRITE,0,0
144673,WRITE,0,0
144690,WRITE,0,0
144712,READ,0,0
144747,WRITE,0,0
144775,READ,0,0
144795,READ,0,0
144835,READ,0,0
144853,WRITE,0,0
144882,WRITE,0,0
144903,PRECHARGE,0,0
144993,ACTIVATE,0,0
145014,WRITE,0,0
145033,PRECHARGE,0,0
145059,REFRESH,0,0
145520,REFRESH,0,0
145957,REFRESH,0,0
146387,ACTIVATE,0,0
146404,WRITE,0,0
146429,READ,0,0
146460,PRECHARGE,0,0
146483,ACTIVATE,0,0
146509,READ,0,0
146536,WRITE,0,0
146546,READ,0,0
146603,WRITE,0,0
146628,PRECHARGE,0,0
146650,REFRESH,0,0
147108,ACTIVATE,0,0
147151,WRITE,0,0
147176,READ,0,0
147201,WRITE,0,0
147225,READ,0,0
147243,PRECHARGE,0,0
147275,REFRESH,0,0
147767,REFRESH,0,0
148187,ACTIVATE,0,0
148216,WRITE,0,0
148294,WRITE,0,0
148332,WRITE,0,0
148350,PRECHARGE,0,0
148390,ACTIVATE,0,0
148415,READ,0,0
148433,WRITE,0,0
148478,READ,0,0
148513,WRITE,0,0
148558,WRITE,0,0
148593,READ,0,0
148627,WRITE,0,0
148654,PRECHARGE,0,0
148693,REFRESH,0,0
149127,REFRESH,0,0
149556,ACTIVATE,0,0
149599,WRITE,0,0
149636,READ,0,0
149663,WRITE,0,0
149679,READ,0,0
149686,READ,0,0
149717,READ,0,0
149736,WRITE,0,0
149753,WRITE,0,0
149774,PRECHARGE,0,0
149809,REFRESH,0,0
150241,REFRESH,0,0
150664,ACTIVATE,0,0
150708,WRITE,0,0
150744,WRITE,0,0
150768,WRITE,0,0
150783,READ,0,0
150792,READ,0,0
150832,WRITE,0,0
150853,READ,0,0
150867,READ,0,0
150901,PRECHARGE,0,0
150936,REFRESH,0,0
151358,ACTIVATE,0,0
151378,WRITE,0,0
151397,READ,0,0
151428,WRITE,0,0
151453,PRECHARGE,0,0
151477,REFRESH,0,0
151959,REFRESH,0,0
152386,REFRESH,0,0
152806,REFRESH,0,0
153239,ACTIVATE,0,0
153271,WRITE,0,0
153330,WRITE,0,0
153341,READ,0,0
153361,PRECHARGE,0,0
153380,ACTIVATE,0,0
153422,WRITE,0,0
153436,READ,0,0
153466,PRECHARGE,0,0
153529,ACTIVATE,0,0
153551,READ,0,0
153569,PRECHARGE,0,0
153590,REFRESH,0,0
154027,ACTIVATE,0,0
154057,WRITE,0,0
154071,WRITE,0,0
154120,READ,0,0
154175,PRECHARGE,0,0
154211,REFRESH,0,0
154631,ACTIVATE,0,0
154663,WRITE,0,0
154673,READ,0,0
154692,PRECHARGE,0,0
154731,REFRESH,0,0
155179,ACTIVATE,0,0
155202,WRITE,0,0
155221,PRECHARGE,0,0
155260,ACTIVATE,0,0
155280,WRITE,0,0
155299,READ,0,0
155324,WRITE,0,0
155367,PRECHARGE,0,0
155418,REFRESH,0,0
155851,REFRESH,0,0
156340,ACTIVATE,0,0
156372,WRITE,0,0
156389,WRITE,0,0
156405,READ,0,0
156422,PRECHARGE,0,0
156446,ACTIVATE,0,0
156464,WRITE,0,0
156474,WRITE,0,0
156483,WRITE,0,0
156500,READ,0,0
156511,READ,0,0
156559,READ,0,0
156575,READ,0,0
156604,PRECHARGE,0,0
156629,REFRESH,0,0
157088,ACTIVATE,0,0
157112,WRITE,0,0
157140,READ,0,0
157161,READ,0,0
157179,PRECHARGE,0,0
157205,ACTIVATE,0,0
157261,WRITE,0,0
157293,READ,0,0
157317,READ,0,0
157344,READ,0,0
157369,WRITE,0,0
157382,WRITE,0,0
157400,WRITE,0,0
157450,READ,0,0
157459,READ,0,0
157480,PRECHARGE,0,0
157516,ACTIVATE,0,0
157538,WRITE,0,0
157563,WRITE,0,0
157615,PRECHARGE,0,0
157643,REFRESH,0,0
158075,ACTIVATE,0,0
158094,WRITE,0,0
158117,WRITE,0,0
158136,WRITE,0,0
158158,WRITE,0,0
158177,READ,0,0
158225,WRITE,0,0
158245,WRITE,0,0
158269,WRITE,0,0
158301,READ,0,0
158339,READ,0,0
158355,READ,0,0
158374,WRITE,0,0
158393,PRECHARGE,0,0
158432,ACTIVATE,0,0
158477,PRECHARGE,0,0
158534,ACTIVATE,0,0
158563,WRITE,0,0
158577,WRITE,0,0
158602,READ,0,0
158627,READ,0,0
158693,WRITE,0,0
158711,READ,0,0
158740,READ,0,0
158765,WRITE,0,0
158784,READ,0,0
158797,READ,0,0
158824,WRITE,0,0
158840,WRITE,0,0
158858,WRITE,0,0
158953,WRITE,0,0
158974,PRECHARGE,0,0
158993,ACTIVATE,0,0
159022,READ,0,0
159036,READ,0,0
159054,WRITE,0,0
159083,WRITE,0,0
159105,READ,0,0
159119,READ,0,0
159134,READ,0,0
159151,WRITE,0,0
159165,WRITE,0,0
159194,READ,0,0
159270,READ,0,0
159328,PRECHARGE,0,0
159382,ACTIVATE,0,0
159410,READ,0,0
159424,READ,0,0
159430,READ,0,0
159461,PRECHARGE,0,0
159489,REFRESH,0,0
159931,REFRESH,0,0
160409,ACTIVATE,0,0
160426,WRITE,0,0
160492,WRITE,0,0
160515,WRITE,0,0
160583,WRITE,0,0
160594,READ,0,0
160617,PRECHARGE,0,0
160673,ACTIVATE,0,0
160712,WRITE,0,0
160729,READ,0,0
160758,PRECHARGE,0,0
160794,ACTIVATE,0,0
160813,READ,0,0
160856,READ,0,0
160905,WRITE,0,0
160920,WRITE,0,0
160958,WRITE,0,0
160971,READ,0,0
160998,READ,0,0
161016,READ,0,0
161039,WRITE,0,0
161059,WRITE,0,0
161076,READ,0,0
161085,READ,0,0
161116,READ,0,0
161135,WRITE,0,0
161159,WRITE,0,0
161177,READ,0,0
161186,READ,0,0
161203,PRECHARGE,0,0
161220,ACTIVATE,0,0
161238,READ,0,0
161253,READ,0,0
161274,WRITE,0,0
161304,PRECHARGE,0,0
161327,REFRESH,0,0
161757,REFRESH,0,0
162186,REFRESH,0,0
162637,ACTIVATE,0,0
162656,WRITE,0,0
162675,READ,0,0
162681,READ,0,0
162717,WRITE,0,0
162731,WRITE,0,0
162764,READ,0,0
162789,PRECHARGE,0,0
162922,REFRESH,0,0
163345,REFRESH,0,0
163779,ACTIVATE,0,0
163834,READ,0,0
163911,READ,0,0
163936,READ,0,0
163952,READ,0,0
163980,READ,0,0
164007,WRITE,0,0
164021,READ,0,0
164039,PRECHARGE,0,0
164100,REFRESH,0,0
164580,ACTIVATE,0,0
164626,READ,0,0
164660,WRITE,0,0
164684,READ,0,0
164701,PRECHARGE,0,0
164720,REFRESH,0,0
165143,REFRESH,0,0
165570,ACTIVATE,0,0
165624,WRITE,0,0
165649,READ,0,0
165674,PRECHARGE,0,0
165699,REFRESH,0,0
166121,REFRESH,0,0
166543,REFRESH,0,0
166967,REFRESH,0,0
167445,ACTIVATE,0,0
167469,WRITE,0,0
167485,READ,0,0
167522,WRITE,0,0
167540,PRECHARGE,0,0
167571,REFRESH,0,0
167995,ACTIVATE,0,0
168012,READ,0,0
168030,READ,0,0
168062,READ,0,0
168117,READ,0,0
168131,READ,0,0
168149,READ,0,0
168166,WRITE,0,0
168180,WRITE,0,0
168234,READ,0,0
168255,WRITE,0,0
168329,PRECHARGE,0,0
168370,ACTIVATE,0,0
168404,WRITE,0,0
168421,READ,0,0
168477,PRECHARGE,0,0
168521,ACTIVATE,0,0
168561,READ,0,0
168581,READ,0,0
168598,PRECHARGE,0,0
168634,ACTIVATE,0,0
168663,WRITE,0,0
168694,WRITE,0,0
168742,READ,0,0
168768,WRITE,0,0
168782,READ,0,0
168790,READ,0,0
168821,READ,0,0
168855,READ,0,0
168873,WRITE,0,0
168913,PRECHARGE,0,0
168960,ACTIVATE,0,0
169014,PRECHARGE,0,0
169041,REFRESH,0,0
169465,REFRESH,0,0
169899,ACTIVATE,0,0
169918,READ,0,0
169947,READ,0,0
169988,READ,0,0
170029,READ,0,0
170078,WRITE,0,0
170113,WRITE,0,0
170137,PRECHARGE,0,0
170214,ACTIVATE,0,0
170253,READ,0,0
170268,READ,0,0
170285,WRITE,0,0
170331,READ,0,0
170338,READ,0,0
170356,WRITE,0,0
170364,WRITE,0,0
170383,PRECHARGE,0,0
170443,REFRESH,0,0
170863,ACTIVATE,0,0
170897,READ,0,0
170928,WRITE,0,0
170944,READ,0,0
170961,READ,0,0
170987,READ,0,0
171011,PRECHARGE,0,0
171035,ACTIVATE,0,0
171070,WRITE,0,0
171103,READ,0,0
171114,READ,0,0
171139,PRECHARGE,0,0
171192,ACTIVATE,0,0
171229,READ,0,0
171237,READ,0,0
171260,WRITE,0,0
171269,WRITE,0,0
171295,READ,0,0
171337,PRECHARGE,0,0
171408,ACTIVATE,0,0
171427,WRITE,0,0
171444,READ,0,0
171450,READ,0,0
171509,READ,0,0
171571,PRECHARGE,0,0
171590,ACTIVATE,0,0
171614,READ,0,0
171644,PRECHARGE,0,0
171730,REFRESH,0,0
172161,ACTIVATE,0,0
172221,READ,0,0
172238,WRITE,0,0
172254,WRITE,0,0
172264,WRITE,0,0
172310,READ,0,0
172328,WRITE,0,0
172337,WRITE,0,0
172361,WRITE,0,0
172388,READ,0,0
172407,WRITE,0,0
172416,READ,0,0
172445,WRITE,0,0
172458,WRITE,0,0
172474,READ,0,0
172500,READ,0,0
172529,READ,0,0
172563,READ,0,0
172597,READ,0,0
172630,PRECHARGE,0,0
172666,REFRESH,0,0
173106,REFRESH,0,0
173540,REFRESH,0,0
173973,REFRESH,0,0
174405,REFRESH,0,0
174836,REFRESH,0,0
175259,REFRESH,0,0
175698,ACTIVATE,0,0
175724,READ,0,0
175742,WRITE,0,0
175774,WRITE,0,0
175790,READ,0,0
175823,PRECHARGE,0,0
175850,ACTIVATE,0,0
175869,READ,0,0
175940,READ,0,0
175963,READ,0,0
175982,PRECHARGE,0,0
176024,ACTIVATE,0,0
176053,READ,0,0
176071,WRITE,0,0
176103,READ,0,0
176144,READ,0,0
176163,READ,0,0
176179,READ,0,0
176188,READ,0,0
176213,WRITE,0,0
176238,WRITE,0,0
176244,WRITE,0,0
176263,READ,0,0
176280,WRITE,0,0
176301,PRECHARGE,0,0
176357,REFRESH,0,0
176815,REFRESH,0,0
177253,REFRESH,0,0
177678,ACTIVATE,0,0
177710,READ,0,0
177731,WRITE,0,0
177741,WRITE,0,0
177749,WRITE,0,0
177758,READ,0,0
177778,WRITE,0,0
177804,PRECHARGE,0,0
177827,ACTIVATE,0,0
177876,READ,0,0
177882,READ,0,0
177936,READ,0,0
177968,READ,0,0
177976,READ,0,0
177985,READ,0,0
178008,WRITE,0,0
178033,READ,0,0
178059,PRECHARGE,0,0
178102,REFRESH,0,0
178548,ACTIVATE,0,0
178566,READ,0,0
178577,READ,0,0
178595,READ,0,0
178637,WRITE,0,0
178646,READ,0,0
178691,WRITE,0,0
178722,PRECHARGE,0,0
178770,ACTIVATE,0,0
178828,WRITE,0,0
178851,PRECHARGE,0,0
178868,ACTIVATE,0,0
178911,WRITE,0,0
178935,PRECHARGE,0,0
178953,ACTIVATE,0,0
179006,READ,0,0
179080,READ,0,0
179100,READ,0,0
179123,READ,0,0
179135,READ,0,0
179164,PRECHARGE,0,0
179190,ACTIVATE,0,0
179230,WRITE,0,0
179249,PRECHARGE,0,0
179271,REFRESH,0,0
179698,REFRESH,0,0
180121,ACTIVATE,0,0
180184,PRECHARGE,0,0
180217,ACTIVATE,0,0
180242,READ,0,0
180278,PRECHARGE,0,0
180313,ACTIVATE,0,0
180341,WRITE,0,0
180395,PRECHARGE,0,0
180434,ACTIVATE,0,0
180481,READ,0,0
180523,READ,0,0
180548,PRECHARGE,0,0
180590,ACTIVATE,0,0
180632,READ,0,0
180649,WRITE,0,0
180682,READ,0,0
180722,PRECHARGE,0,0
180752,ACTIVATE,0,0
180790,READ,0,0
180823,PRECHARGE,0,0
180860,REFRESH,0,0
181323,REFRESH,0,0
181757,ACTIVATE,0,0
181788,READ,0,0
181809,PRECHARGE,0,0
181849,REFRESH,0,0
182286,ACTIVATE,0,0
182351,READ,0,0
182360,READ,0,0
182388,PRECHARGE,0,0
182414,REFRESH,0,0
182838,ACTIVATE,0,0
182876,READ,0,0
182898,PRECHARGE,0,0
182965,ACTIVATE,0,0
182984,READ,0,0
183033,WRITE,0,0
183047,READ,0,0
183078,READ,0,0
183096,PRECHARGE,0,0
183129,ACTIVATE,0,0
183192,WRITE,0,0
183215,WRITE,0,0
183238,WRITE,0,0
183254,READ,0,0
183271,READ,0,0
183297,PRECHARGE,0,0
183323,REFRESH,0,0
183753,REFRESH,0,0
184178,ACTIVATE,0,0
184232,READ,0,0
184251,READ,0,0
184333,WRITE,0,0
184367,READ,0,0
184389,WRITE,0,0
184401,READ,0,0
184435,PRECHARGE,0,0
184462,REFRESH,0,0
184884,REFRESH,0,0
185320,ACTIVATE,0,0
185388,PRECHARGE,0,0
185415,ACTIVATE,0,0
185436,WRITE,0,0
185476,PRECHARGE,0,0
185496,ACTIVATE,0,0
185548,PRECHARGE,0,0
185623,ACTIVATE,0,0
185681,READ,0,0
185689,READ,0,0
185723,PRECHARGE,0,0
185767,REFRESH,0,0
186215,REFRESH,0,0
186639,ACTIVATE,0,0
186656,READ,0,0
186667,READ,0,0
186686,PRECHARGE,0,0
186705,ACTIVATE,0,0
186722,READ,0,0
186748,PRECHARGE,0,0
186772,REFRESH,0,0
187232,ACTIVATE,0,0
187275,WRITE,0,0
187289,READ,0,0
187301,READ,0,0
187319,WRITE,0,0
187345,PRECHARGE,0,0
187392,REFRESH,0,0
187816,REFRESH,0,0
188241,REFRESH,0,0
188692,ACTIVATE,0,0
188731,READ,0,0
188750,READ,0,0
188768,READ,0,0
188795,PRECHARGE,0,0
188842,ACTIVATE,0,0
188863,WRITE,0,0
188879,WRITE,0,0
188890,WRITE,0,0
188900,READ,0,0
188923,PRECHARGE,0,0
188970,REFRESH,0,0
189406,ACTIVATE,0,0
189436,READ,0,0
189458,READ,0,0
189468,READ,0,0
189537,WRITE,0,0
189553,WRITE,0,0
189617,READ,0,0
189624,READ,0,0
189646,PRECHARGE,0,0
189687,REFRESH,0,0
190163,REFRESH,0,0
190593,ACTIVATE,0,0
190637,WRITE,0,0
190654,READ,0,0
190681,PRECHARGE,0,0
190712,ACTIVATE,0,0
190756,READ,0,0
190785,WRITE,0,0
190807,WRITE,0,0
190823,READ,0,0
190835,READ,0,0
190852,WRITE,0,0
190862,READ,0,0
190886,WRITE,0,0
190912,PRECHARGE,0,0
